,Key,Airport,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available,Year,Departure Cancellations,Arrival Cancellations,Departure Diversions,Arrival Diversions,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay
402,651.0,SFO,SAN FRANCISCO INTL,San Francisco Int'l Airport,Airport,AWP,SAN MATEO,SAN FRANCISCO,CA,Federalized/Commercial,37.618972,-122.374889,Yes,2014,4257.0,4493.0,441.0,375.0,206374.0,205946.0,0.736,0.6458,0.6993,16.16,17.84,5.59,20.69,3.2,2.17,3.71,19.65
403,596.0,OAK,METROPOLITAN OAKLAND INTL,Oakland Int'l Airport,Airport,AWP,ALAMEDA,OAKLAND,CA,Federalized/Commercial,37.721306,-122.220722,Yes,2004,689.0,655.0,112.0,69.0,96255.0,96429.0,0.7932,0.769,0.7908,10.21,10.58,2.48,12.21,3.78,0.91,2.62,10.76
404,596.0,OAK,METROPOLITAN OAKLAND INTL,Oakland Int'l Airport,Airport,AWP,ALAMEDA,OAKLAND,CA,Federalized/Commercial,37.721306,-122.220722,Yes,2005,610.0,634.0,119.0,74.0,96605.0,96399.0,0.781,0.7551,0.7752,10.44,10.86,2.69,12.35,3.91,1.03,2.79,11.19
405,596.0,OAK,METROPOLITAN OAKLAND INTL,Oakland Int'l Airport,Airport,AWP,ALAMEDA,OAKLAND,CA,Federalized/Commercial,37.721306,-122.220722,Yes,2006,918.0,952.0,115.0,148.0,98253.0,98229.0,0.7824,0.7546,0.7723,10.69,11.0,2.5,12.36,3.58,1.17,3.08,11.41
406,596.0,OAK,METROPOLITAN OAKLAND INTL,Oakland Int'l Airport,Airport,AWP,ALAMEDA,OAKLAND,CA,Federalized/Commercial,37.721306,-122.220722,Yes,2007,962.0,962.0,105.0,61.0,100168.0,99687.0,0.7917,0.7525,0.7822,10.58,11.14,2.64,12.55,3.41,1.58,2.83,11.36
407,596.0,OAK,METROPOLITAN OAKLAND INTL,Oakland Int'l Airport,Airport,AWP,ALAMEDA,OAKLAND,CA,Federalized/Commercial,37.721306,-122.220722,Yes,2008,964.0,979.0,111.0,73.0,87634.0,86950.0,0.8011,0.7798,0.785,10.36,10.22,1.97,11.63,2.55,0.89,2.36,11.24
408,596.0,OAK,METROPOLITAN OAKLAND INTL,Oakland Int'l Airport,Airport,AWP,ALAMEDA,OAKLAND,CA,Federalized/Commercial,37.721306,-122.220722,Yes,2009,599.0,588.0,55.0,37.0,69111.0,68371.0,0.8181,0.8067,0.8246,9.29,9.27,1.45,10.16,2.07,0.72,1.58,8.55
409,596.0,OAK,METROPOLITAN OAKLAND INTL,Oakland Int'l Airport,Airport,AWP,ALAMEDA,OAKLAND,CA,Federalized/Commercial,37.721306,-122.220722,Yes,2010,523.0,549.0,69.0,35.0,65832.0,65169.0,0.7772,0.7617,0.7899,11.06,9.16,1.61,12.03,2.17,0.69,1.9,10.5
410,596.0,OAK,METROPOLITAN OAKLAND INTL,Oakland Int'l Airport,Airport,AWP,ALAMEDA,OAKLAND,CA,Federalized/Commercial,37.721306,-122.220722,Yes,2011,603.0,621.0,61.0,27.0,64045.0,63242.0,0.7792,0.7576,0.7906,11.11,9.2,1.82,12.39,1.89,0.73,1.76,10.61
411,596.0,OAK,METROPOLITAN OAKLAND INTL,Oakland Int'l Airport,Airport,AWP,ALAMEDA,OAKLAND,CA,Federalized/Commercial,37.721306,-122.220722,Yes,2012,454.0,456.0,63.0,21.0,64124.0,63681.0,0.7932,0.7478,0.8041,10.62,10.37,2.85,12.92,1.98,1.18,1.91,10.12
412,596.0,OAK,METROPOLITAN OAKLAND INTL,Oakland Int'l Airport,Airport,AWP,ALAMEDA,OAKLAND,CA,Federalized/Commercial,37.721306,-122.220722,Yes,2013,472.0,488.0,60.0,45.0,60321.0,60591.0,0.7596,0.7321,0.7742,12.28,9.52,1.94,13.79,1.5,0.69,1.58,11.86
413,596.0,OAK,METROPOLITAN OAKLAND INTL,Oakland Int'l Airport,Airport,AWP,ALAMEDA,OAKLAND,CA,Federalized/Commercial,37.721306,-122.220722,Yes,2014,583.0,606.0,53.0,16.0,62502.0,62539.0,0.7003,0.6633,0.7139,15.03,10.0,2.22,16.97,1.98,1.37,2.44,14.93
414,1437.0,SDF,LOUISVILLE INTL-STANDIFORD FIELD,Louisville Int'l Airport,Airport,ASO,JEFFERSON,LOUISVILLE,KY,Federalized/Commercial,38.174086,-85.736499,Yes,2004,421.0,359.0,43.0,44.0,71480.0,71254.0,0.6908,0.6431,0.7361,14.27,11.73,3.13,16.62,3.14,1.09,4.52,13.33
415,1437.0,SDF,LOUISVILLE INTL-STANDIFORD FIELD,Louisville Int'l Airport,Airport,ASO,JEFFERSON,LOUISVILLE,KY,Federalized/Commercial,38.174086,-85.736499,Yes,2005,342.0,314.0,51.0,19.0,74853.0,74918.0,0.6405,0.5939,0.7037,16.32,11.85,3.39,18.97,3.17,1.49,4.82,14.63
416,1437.0,SDF,LOUISVILLE INTL-STANDIFORD FIELD,Louisville Int'l Airport,Airport,ASO,JEFFERSON,LOUISVILLE,KY,Federalized/Commercial,38.174086,-85.736499,Yes,2006,226.0,189.0,52.0,32.0,72888.0,72864.0,0.6283,0.5702,0.6786,17.06,13.09,3.95,20.27,3.52,1.67,5.65,15.97
417,1437.0,SDF,LOUISVILLE INTL-STANDIFORD FIELD,Louisville Int'l Airport,Airport,ASO,JEFFERSON,LOUISVILLE,KY,Federalized/Commercial,38.174086,-85.736499,Yes,2007,440.0,399.0,46.0,12.0,76091.0,75865.0,0.7061,0.6413,0.7182,14.87,12.91,3.34,17.54,3.4,1.17,4.63,14.6
418,1437.0,SDF,LOUISVILLE INTL-STANDIFORD FIELD,Louisville Int'l Airport,Airport,ASO,JEFFERSON,LOUISVILLE,KY,Federalized/Commercial,38.174086,-85.736499,Yes,2008,405.0,360.0,60.0,31.0,69842.0,69458.0,0.7034,0.645,0.7157,15.22,12.7,3.03,17.72,3.51,1.29,5.13,14.97
419,1437.0,SDF,LOUISVILLE INTL-STANDIFORD FIELD,Louisville Int'l Airport,Airport,ASO,JEFFERSON,LOUISVILLE,KY,Federalized/Commercial,38.174086,-85.736499,Yes,2009,276.0,238.0,42.0,36.0,63330.0,62958.0,0.7311,0.6821,0.7467,14.04,12.57,2.59,16.18,2.99,0.93,4.18,12.52
420,1437.0,SDF,LOUISVILLE INTL-STANDIFORD FIELD,Louisville Int'l Airport,Airport,ASO,JEFFERSON,LOUISVILLE,KY,Federalized/Commercial,38.174086,-85.736499,Yes,2010,326.0,288.0,46.0,22.0,65983.0,65408.0,0.7105,0.6739,0.729,14.7,12.62,2.49,16.54,3.23,0.88,3.98,13.52
421,1437.0,SDF,LOUISVILLE INTL-STANDIFORD FIELD,Louisville Int'l Airport,Airport,ASO,JEFFERSON,LOUISVILLE,KY,Federalized/Commercial,38.174086,-85.736499,Yes,2011,259.0,241.0,35.0,39.0,66057.0,65376.0,0.7105,0.6952,0.7288,14.57,11.91,1.58,15.48,3.22,0.6,3.98,13.58
422,1437.0,SDF,LOUISVILLE INTL-STANDIFORD FIELD,Louisville Int'l Airport,Airport,ASO,JEFFERSON,LOUISVILLE,KY,Federalized/Commercial,38.174086,-85.736499,Yes,2012,164.0,140.0,34.0,21.0,64282.0,63257.0,0.7131,0.6973,0.7286,14.1,11.95,1.48,15.04,2.75,0.73,3.45,13.24
423,1437.0,SDF,LOUISVILLE INTL-STANDIFORD FIELD,Louisville Int'l Airport,Airport,ASO,JEFFERSON,LOUISVILLE,KY,Federalized/Commercial,38.174086,-85.736499,Yes,2013,262.0,213.0,51.0,26.0,65029.0,63796.0,0.7236,0.6863,0.7131,14.24,12.54,2.05,16.02,2.45,0.75,3.53,14.23
424,1437.0,SDF,LOUISVILLE INTL-STANDIFORD FIELD,Louisville Int'l Airport,Airport,ASO,JEFFERSON,LOUISVILLE,KY,Federalized/Commercial,38.174086,-85.736499,Yes,2014,434.0,383.0,54.0,15.0,64316.0,63805.0,0.715,0.6778,0.727,14.8,12.39,1.71,16.43,2.28,0.71,3.62,14.26
425,644.0,SMF,SACRAMENTO INTL,Sacramento Int'l Airport,Airport,AWP,SACRAMENTO,SACRAMENTO,CA,Federalized/Commercial,38.695444,-121.590778,Yes,2004,447.0,406.0,76.0,92.0,53184.875,53313.375,0.8196875,0.798175,0.793025,10.2125,10.36125,2.0225,11.49875,1.99,0.82375,2.03125,11.0
426,644.0,SMF,SACRAMENTO INTL,Sacramento Int'l Airport,Airport,AWP,SACRAMENTO,SACRAMENTO,CA,Federalized/Commercial,38.695444,-121.590778,Yes,2005,387.0,346.0,69.0,69.0,53184.875,53313.375,0.8196875,0.798175,0.793025,10.2125,10.36125,2.0225,11.49875,1.99,0.82375,2.03125,11.0
427,644.0,SMF,SACRAMENTO INTL,Sacramento Int'l Airport,Airport,AWP,SACRAMENTO,SACRAMENTO,CA,Federalized/Commercial,38.695444,-121.590778,Yes,2006,541.0,476.0,76.0,55.0,53184.875,53313.375,0.8196875,0.798175,0.793025,10.2125,10.36125,2.0225,11.49875,1.99,0.82375,2.03125,11.0
428,644.0,SMF,SACRAMENTO INTL,Sacramento Int'l Airport,Airport,AWP,SACRAMENTO,SACRAMENTO,CA,Federalized/Commercial,38.695444,-121.590778,Yes,2007,551.0,494.0,100.0,53.0,65686.0,65960.0,0.8025,0.769,0.7724,11.01,10.86,2.64,12.95,2.54,1.12,2.59,12.17
429,644.0,SMF,SACRAMENTO INTL,Sacramento Int'l Airport,Airport,AWP,SACRAMENTO,SACRAMENTO,CA,Federalized/Commercial,38.695444,-121.590778,Yes,2008,507.0,457.0,112.0,63.0,61470.0,61500.0,0.8067,0.7884,0.7706,11.12,10.46,1.93,12.29,2.13,0.73,2.49,12.13
430,644.0,SMF,SACRAMENTO INTL,Sacramento Int'l Airport,Airport,AWP,SACRAMENTO,SACRAMENTO,CA,Federalized/Commercial,38.695444,-121.590778,Yes,2009,344.0,324.0,58.0,24.0,52731.0,52905.0,0.8401,0.8281,0.8066,9.02,9.85,1.57,9.75,1.88,0.65,1.75,9.87
431,644.0,SMF,SACRAMENTO INTL,Sacramento Int'l Airport,Airport,AWP,SACRAMENTO,SACRAMENTO,CA,Federalized/Commercial,38.695444,-121.590778,Yes,2010,493.0,451.0,95.0,34.0,51516.0,51632.0,0.8209,0.8073,0.7886,9.97,9.64,1.48,10.86,1.93,0.66,1.98,11.1
432,644.0,SMF,SACRAMENTO INTL,Sacramento Int'l Airport,Airport,AWP,SACRAMENTO,SACRAMENTO,CA,Federalized/Commercial,38.695444,-121.590778,Yes,2011,538.0,506.0,74.0,59.0,50574.0,50719.0,0.8265,0.7981,0.8055,9.82,10.32,2.19,11.36,1.86,0.83,2.01,10.41
433,644.0,SMF,SACRAMENTO INTL,Sacramento Int'l Airport,Airport,AWP,SACRAMENTO,SACRAMENTO,CA,Federalized/Commercial,38.695444,-121.590778,Yes,2012,465.0,440.0,74.0,35.0,49016.0,49085.0,0.8505,0.8285,0.8311,8.97,10.43,2.2,10.4,1.71,1.01,1.69,9.28
434,644.0,SMF,SACRAMENTO INTL,Sacramento Int'l Airport,Airport,AWP,SACRAMENTO,SACRAMENTO,CA,Federalized/Commercial,38.695444,-121.590778,Yes,2013,437.0,390.0,75.0,26.0,46868.0,47183.0,0.8242,0.7999,0.8035,9.88,10.58,2.13,11.29,1.87,0.74,1.64,10.47
435,644.0,SMF,SACRAMENTO INTL,Sacramento Int'l Airport,Airport,AWP,SACRAMENTO,SACRAMENTO,CA,Federalized/Commercial,38.695444,-121.590778,Yes,2014,579.0,536.0,78.0,27.0,47618.0,47523.0,0.7861,0.7661,0.7659,11.91,10.75,2.04,13.09,2.0,0.85,2.1,12.57
436,1895.0,STL,LAMBERT-ST LOUIS INTL,Lambert-St Louis Int'l Airport,Airport,ACE,ST LOUIS CITY,ST LOUIS,MO,Federalized/Commercial,38.748697,-90.370029,Yes,2004,832.0,805.0,119.0,135.0,130440.0,130684.0,0.8232,0.8126,0.8263,10.0,11.42,1.67,10.94,3.93,0.53,2.06,9.76
437,1895.0,STL,LAMBERT-ST LOUIS INTL,Lambert-St Louis Int'l Airport,Airport,ACE,ST LOUIS CITY,ST LOUIS,MO,Federalized/Commercial,38.748697,-90.370029,Yes,2005,790.0,756.0,136.0,116.0,134794.0,134879.0,0.8164,0.7915,0.8193,10.41,11.69,2.68,12.15,3.6,1.31,2.09,10.72
438,1895.0,STL,LAMBERT-ST LOUIS INTL,Lambert-St Louis Int'l Airport,Airport,ACE,ST LOUIS CITY,ST LOUIS,MO,Federalized/Commercial,38.748697,-90.370029,Yes,2006,994.0,940.0,158.0,119.0,127485.0,127934.0,0.794,0.7746,0.8061,11.71,11.49,2.06,13.03,3.03,0.79,2.25,11.43
439,1895.0,STL,LAMBERT-ST LOUIS INTL,Lambert-St Louis Int'l Airport,Airport,ACE,ST LOUIS CITY,ST LOUIS,MO,Federalized/Commercial,38.748697,-90.370029,Yes,2007,1292.0,1256.0,138.0,144.0,118824.0,119185.0,0.761,0.7371,0.7604,14.26,11.45,2.15,15.77,3.66,1.18,2.69,14.37
440,1895.0,STL,LAMBERT-ST LOUIS INTL,Lambert-St Louis Int'l Airport,Airport,ACE,ST LOUIS CITY,ST LOUIS,MO,Federalized/Commercial,38.748697,-90.370029,Yes,2008,1316.0,1244.0,162.0,165.0,116267.0,116638.0,0.7737,0.7515,0.7758,13.73,11.4,2.19,15.22,3.95,1.15,2.92,13.86
441,1895.0,STL,LAMBERT-ST LOUIS INTL,Lambert-St Louis Int'l Airport,Airport,ACE,ST LOUIS CITY,ST LOUIS,MO,Federalized/Commercial,38.748697,-90.370029,Yes,2009,695.0,642.0,113.0,83.0,98714.0,98773.0,0.8163,0.7976,0.8168,10.74,11.0,1.76,11.93,3.29,0.78,2.25,10.54
442,1895.0,STL,LAMBERT-ST LOUIS INTL,Lambert-St Louis Int'l Airport,Airport,ACE,ST LOUIS CITY,ST LOUIS,MO,Federalized/Commercial,38.748697,-90.370029,Yes,2010,715.0,700.0,129.0,85.0,85835.0,85963.0,0.7849,0.7635,0.7952,12.16,10.84,1.89,13.33,2.78,1.28,2.5,11.6
443,1895.0,STL,LAMBERT-ST LOUIS INTL,Lambert-St Louis Int'l Airport,Airport,ACE,ST LOUIS CITY,ST LOUIS,MO,Federalized/Commercial,38.748697,-90.370029,Yes,2011,1238.0,1135.0,140.0,150.0,88445.0,88387.0,0.7855,0.7623,0.7897,12.52,10.74,1.95,13.86,2.41,1.38,2.79,12.15
444,1895.0,STL,LAMBERT-ST LOUIS INTL,Lambert-St Louis Int'l Airport,Airport,ACE,ST LOUIS CITY,ST LOUIS,MO,Federalized/Commercial,38.748697,-90.370029,Yes,2012,502.0,477.0,107.0,100.0,89904.0,89576.0,0.8094,0.7851,0.816,11.03,10.61,1.89,12.41,2.03,1.27,2.3,10.68
445,1895.0,STL,LAMBERT-ST LOUIS INTL,Lambert-St Louis Int'l Airport,Airport,ACE,ST LOUIS CITY,ST LOUIS,MO,Federalized/Commercial,38.748697,-90.370029,Yes,2013,765.0,708.0,116.0,114.0,87766.0,88139.0,0.7694,0.7416,0.7805,13.24,10.61,2.04,14.81,1.59,0.89,2.36,12.62
446,1895.0,STL,LAMBERT-ST LOUIS INTL,Lambert-St Louis Int'l Airport,Airport,ACE,ST LOUIS CITY,ST LOUIS,MO,Federalized/Commercial,38.748697,-90.370029,Yes,2014,1014.0,920.0,135.0,105.0,86632.0,86474.0,0.743,0.715,0.7506,15.01,10.74,2.1,16.62,1.78,0.99,2.75,14.64
447,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,2004,2349.0,2159.0,164.0,190.0,134223.0,134342.0,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
448,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,2005,2855.0,2743.0,191.0,262.0,138576.0,138447.0,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
449,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,2006,2495.0,2411.0,182.0,298.0,137261.0,137325.0,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
450,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,2007,3282.0,3119.0,212.0,212.0,135433.0,135603.0,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
451,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,2008,2735.0,2623.0,191.0,136.0,135908.0,136051.0,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
452,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,2009,1941.0,1817.0,159.0,237.0,133298.0,133540.0,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
453,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,2010,3253.0,3132.0,155.0,168.0,133228.0,133440.0,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
454,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,2011,2496.0,2367.0,151.0,285.0,138494.0,138864.0,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
455,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,2012,1766.0,1690.0,125.0,189.0,140272.0,140686.0,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
456,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,2013,1711.0,1621.0,148.0,169.0,142830.0,142923.0,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
457,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,2014,2269.0,2167.0,130.0,175.0,139074.0,139259.0,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
458,770.0,IAD,WASHINGTON DULLES INTL,Washington-Dulles Int'l Airport,Airport,AEA,LOUDOUN,WASHINGTON,DC,Federalized/Commercial,38.947444,-77.459944,Yes,2004,2856.0,3197.0,271.0,260.0,212945.0,215986.0,0.7261,0.6179,0.7484,15.71,18.82,7.17,21.45,5.05,1.28,3.79,15.09
459,770.0,IAD,WASHINGTON DULLES INTL,Washington-Dulles Int'l Airport,Airport,AEA,LOUDOUN,WASHINGTON,DC,Federalized/Commercial,38.947444,-77.459944,Yes,2005,2452.0,2604.0,182.0,140.0,233140.0,236001.0,0.7425,0.6573,0.7632,15.07,18.64,5.8,19.41,4.38,1.75,3.57,14.15
460,770.0,IAD,WASHINGTON DULLES INTL,Washington-Dulles Int'l Airport,Airport,AEA,LOUDOUN,WASHINGTON,DC,Federalized/Commercial,38.947444,-77.459944,Yes,2006,2232.0,2422.0,238.0,226.0,169691.0,172953.0,0.7311,0.6822,0.7441,16.89,17.16,4.23,19.91,4.36,1.93,3.28,15.84
461,770.0,IAD,WASHINGTON DULLES INTL,Washington-Dulles Int'l Airport,Airport,AEA,LOUDOUN,WASHINGTON,DC,Federalized/Commercial,38.947444,-77.459944,Yes,2007,2920.0,3116.0,180.0,168.0,171679.0,173013.0,0.7147,0.6361,0.7193,17.92,18.06,5.34,22.55,4.73,1.83,3.67,17.52
462,770.0,IAD,WASHINGTON DULLES INTL,Washington-Dulles Int'l Airport,Airport,AEA,LOUDOUN,WASHINGTON,DC,Federalized/Commercial,38.947444,-77.459944,Yes,2008,2077.0,2210.0,189.0,150.0,164378.0,164798.0,0.7155,0.6368,0.7327,18.33,17.92,4.99,22.68,4.19,1.35,3.11,17.04
463,770.0,IAD,WASHINGTON DULLES INTL,Washington-Dulles Int'l Airport,Airport,AEA,LOUDOUN,WASHINGTON,DC,Federalized/Commercial,38.947444,-77.459944,Yes,2009,1315.0,1317.0,181.0,122.0,156324.0,155395.0,0.7718,0.7197,0.7876,14.57,16.72,3.78,17.53,3.8,1.49,2.74,12.74
464,770.0,IAD,WASHINGTON DULLES INTL,Washington-Dulles Int'l Airport,Airport,AEA,LOUDOUN,WASHINGTON,DC,Federalized/Commercial,38.947444,-77.459944,Yes,2010,2020.0,2076.0,193.0,181.0,155124.0,154841.0,0.7742,0.7211,0.7804,14.33,16.0,3.72,17.29,3.02,1.38,2.71,13.36
465,770.0,IAD,WASHINGTON DULLES INTL,Washington-Dulles Int'l Airport,Airport,AEA,LOUDOUN,WASHINGTON,DC,Federalized/Commercial,38.947444,-77.459944,Yes,2011,1804.0,1842.0,186.0,177.0,152047.0,151481.0,0.7477,0.6884,0.7527,16.59,16.04,4.04,20.01,3.03,1.59,3.34,15.34
466,770.0,IAD,WASHINGTON DULLES INTL,Washington-Dulles Int'l Airport,Airport,AEA,LOUDOUN,WASHINGTON,DC,Federalized/Commercial,38.947444,-77.459944,Yes,2012,1698.0,1740.0,169.0,135.0,143837.0,143568.0,0.7412,0.6805,0.7634,16.25,15.66,3.77,19.45,2.48,1.37,2.49,14.45
467,770.0,IAD,WASHINGTON DULLES INTL,Washington-Dulles Int'l Airport,Airport,AEA,LOUDOUN,WASHINGTON,DC,Federalized/Commercial,38.947444,-77.459944,Yes,2013,1700.0,1770.0,159.0,122.0,141951.0,141085.0,0.7262,0.6559,0.7421,17.29,16.28,4.42,21.13,2.44,1.49,2.76,15.92
468,770.0,IAD,WASHINGTON DULLES INTL,Washington-Dulles Int'l Airport,Airport,AEA,LOUDOUN,WASHINGTON,DC,Federalized/Commercial,38.947444,-77.459944,Yes,2014,2032.0,2035.0,130.0,121.0,134578.0,133877.0,0.6957,0.6266,0.723,19.34,15.94,3.85,23.11,2.78,1.49,3.05,17.66
469,1418.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes,2004,5656.0,7136.0,319.0,320.0,252037.0,251102.0,0.8091,0.7481,0.8077,10.71,15.74,3.98,14.13,5.43,0.71,3.13,10.98
470,1418.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes,2005,4606.0,5803.0,350.0,256.0,242191.0,241472.0,0.8382,0.7663,0.8276,8.84,15.77,4.64,12.78,4.54,1.52,2.8,9.86
471,1418.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes,2006,1816.0,2359.0,296.0,236.0,168752.0,168780.0,0.844,0.7892,0.8319,8.55,14.61,3.65,11.45,4.32,1.09,2.88,9.77
472,1418.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes,2007,2415.0,2908.0,249.0,153.0,159430.0,159414.0,0.7968,0.7165,0.7908,11.75,15.69,4.9,16.04,3.94,1.41,3.31,12.69
473,1418.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes,2008,1853.0,2144.0,205.0,158.0,138516.0,138424.0,0.8117,0.7372,0.8107,11.15,16.36,4.72,15.23,3.71,1.43,3.06,11.79
474,1418.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes,2009,1056.0,1249.0,171.0,99.0,107128.0,107179.0,0.8287,0.7778,0.8433,10.01,15.68,3.66,13.02,3.45,1.92,2.4,9.51
475,1418.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes,2010,943.0,1111.0,127.0,103.0,83433.0,83424.0,0.8015,0.7496,0.8054,11.85,15.57,3.57,14.74,2.36,2.48,2.76,11.65
476,1418.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes,2011,667.0,623.0,62.0,60.0,75511.0,75374.0,0.8014,0.7752,0.8142,12.39,13.84,1.93,13.75,1.55,1.37,2.12,10.95
477,1418.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes,2012,495.0,456.0,70.0,39.0,66723.0,66503.0,0.8139,0.7951,0.8321,11.65,13.34,1.71,12.68,1.51,1.02,1.76,10.05
478,1418.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes,2013,965.0,921.0,76.0,42.0,63176.0,63114.0,0.7831,0.7423,0.804,13.96,14.7,3.3,16.31,1.89,0.77,2.54,12.61
479,1418.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes,2014,670.0,592.0,47.0,35.0,61186.0,61428.0,0.7589,0.7332,0.7822,14.96,13.28,2.08,16.33,1.59,1.41,2.7,13.26
480,1556.0,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes,2004,1186.0,1093.0,162.0,176.0,131690.0,131476.0,0.781,0.7491,0.7853,11.53,12.09,3.14,14.07,4.65,1.06,2.99,12.14
481,1556.0,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes,2005,1407.0,1313.0,153.0,150.0,132011.0,131803.0,0.7682,0.7354,0.7787,12.58,12.05,3.39,15.28,4.33,1.11,2.76,12.66
